['NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN']
['NOUN', 'ADJ', 'AUX', 'VERB', 'DET']
['NOUN', 'ADJ', 'PUNCT', 'PRON', 'PUNCT']
['NOUN', 'ADJ', 'ADJ', 'PUNCT', 'NOUN']
['NOUN', 'ADJ', 'ADJ', 'ADP', 'DET']
['NOUN', 'ADJ', 'ADP', 'NUM', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'PUNCT']
['NOUN', 'ADJ', 'AUX', 'VERB', 'ADP']
['NOUN', 'ADJ', 'ADJ', 'ADP', 'DET']
['NOUN', 'ADJ', 'PUNCT', 'ADV', 'SCONJ']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT']
['NOUN', 'ADJ', 'CCONJ', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'ADJ', 'PUNCT', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'DET']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'PUNCT', 'PRON', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'DET']
['NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'ADJ', 'PUNCT', 'DET']
['NOUN', 'ADJ', 'ADV', 'PRON', 'VERB']
['NOUN', 'ADJ', 'ADJ', 'PRON', 'PRON']
['NOUN', 'ADJ', 'AUX', 'ADP', 'VERB']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADV', 'ADJ', 'PRON']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADJ', 'PRON', 'AUX']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'DET']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'PROPN']
['NOUN', 'ADJ', 'PUNCT', 'AUX', 'VERB']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'ADJ', 'ADP', 'DET']
['NOUN', 'ADJ', 'PRON', 'VERB', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'PROPN']
['NOUN', 'ADJ', 'CCONJ', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'ADV', 'SCONJ']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'PROPN']
['NOUN', 'ADJ', 'CCONJ', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PRON', 'VERB', 'ADP']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN']
['NOUN', 'ADJ', 'VERB', 'SCONJ', 'AUX']
['NOUN', 'ADJ', 'ADP', 'VERB', 'DET']
['NOUN', 'ADJ', 'PRON', 'VERB', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'PROPN']
['NOUN', 'ADJ', 'ADV', 'VERB', 'ADP']
['NOUN', 'ADJ', 'AUX', 'VERB', 'PRON']
['NOUN', 'ADJ', 'PUNCT', 'VERB', 'PRON']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'DET']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'NUM']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'ADP', 'VERB', 'DET']
['NOUN', 'ADJ', 'PRON', 'VERB', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'PROPN']
['NOUN', 'ADJ', 'ADJ', 'PUNCT', 'DET']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'DET']
['NOUN', 'ADJ', 'ADV', 'ADV', 'ADP']
['NOUN', 'ADJ', 'ADJ', 'ADP', 'DET']
['NOUN', 'ADJ', 'ADP', 'DET', 'PROPN']
['NOUN', 'ADJ', 'ADJ', 'ADP', 'DET']
['NOUN', 'ADJ', 'PUNCT', 'VERB', 'PRON']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'NUM']
['NOUN', 'ADJ', 'CCONJ', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'PRON']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN']
['NOUN', 'ADJ', 'AUX', 'VERB', 'DET']
['NOUN', 'ADJ', 'CCONJ', 'VERB', 'PRON']
['NOUN', 'ADJ', 'AUX', 'AUX', 'DET']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'DET']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'PROPN']
['NOUN', 'ADJ', 'PRON', 'AUX', 'VERB']
['NOUN', 'ADJ', 'PRON', 'VERB', 'ADP']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'SCONJ', 'SCONJ', 'AUX']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'ADP', 'DET', 'PRON']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'ADJ']
['NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'CCONJ', 'NOUN', 'PUNCT']
['NOUN', 'ADJ', 'ADP', 'VERB', 'DET']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'ADV', 'PUNCT']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'NOUN', 'ADP', 'PRON']
['NOUN', 'ADJ', 'NOUN', 'AUX', 'AUX']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'ADP']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'DET']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'NUM']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN']
['NOUN', 'ADJ', 'VERB', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'PUNCT', 'PRON', 'AUX']
['NOUN', 'ADJ', 'AUX', 'ADJ', 'ADP']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'CCONJ', 'ADP', 'DET']
['NOUN', 'ADJ', 'PUNCT', 'AUX', 'VERB']
['NOUN', 'ADJ', 'ADP', 'DET', 'ADJ']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'ADV', 'ADP', 'DET']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NUM', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NUM', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'ADJ', 'CCONJ', 'PUNCT']
['NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'VERB', 'DET']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADJ', 'ADJ', 'CCONJ']
['NOUN', 'ADJ', 'PUNCT', 'VERB', 'DET']
['NOUN', 'ADJ', 'ADV', 'ADP', 'DET']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NUM', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'ADJ', 'CCONJ', 'PUNCT']
['NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'AUX', 'VERB']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADV', 'ADP', 'PRON']
['NOUN', 'ADJ', 'CCONJ', 'PUNCT', 'SCONJ']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'CCONJ', 'ADV', 'ADJ']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'AUX']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'PRON', 'AUX', 'VERB']
['NOUN', 'ADJ', 'PUNCT', 'ADV', 'SCONJ']
['NOUN', 'ADJ', 'ADJ', 'ADP', 'DET']
['NOUN', 'ADJ', 'CCONJ', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'PRON', 'PRON']
['NOUN', 'ADJ', 'ADP', 'PRON', 'ADV']
['NOUN', 'ADJ', 'PRON', 'VERB', 'ADV']
['NOUN', 'ADJ', 'ADP', 'DET', 'PRON']
['NOUN', 'ADJ', 'DET', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'ADJ', 'ADP', 'DET']
['NOUN', 'ADJ', 'ADP', 'VERB', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'PRON']
['NOUN', 'ADJ', 'ADP', 'NUM', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'ADV']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'DET']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'PUNCT', 'VERB', 'DET']
['NOUN', 'ADJ', 'PUNCT', 'PRON', 'ADJ']
['NOUN', 'ADJ', 'ADV', 'AUX', 'ADP']
['NOUN', 'ADJ', 'NOUN', 'ADP', 'PRON']
['NOUN', 'ADJ', 'VERB', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'ADP', 'VERB', 'DET']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADV', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'PUNCT', 'PRON', 'ADJ']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'ADJ', 'ADP', 'DET']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT']
['NOUN', 'ADJ', 'PRON', 'AUX', 'VERB']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'NUM', 'PUNCT']
['NOUN', 'ADJ', 'CCONJ', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'VERB', 'DET', 'DET']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'PRON']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'PUNCT', 'SCONJ', 'VERB']
['NOUN', 'ADJ', 'CCONJ', 'ADJ', 'CCONJ']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'SCONJ', 'DET']
['NOUN', 'ADJ', 'CCONJ', 'ADJ', 'CCONJ']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'DET']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'PRON', 'DET', 'DET']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'PRON', 'VERB']
['NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADP']
['NOUN', 'ADJ', 'VERB', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'NUM', 'PUNCT']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'ADJ']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADJ']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'NUM', 'PUNCT']
['NOUN', 'ADJ', 'NOUN', 'PRON', 'VERB']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'PRON', 'PRON', 'VERB']
['NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'NUM', 'PUNCT']
['NOUN', 'ADJ', 'AUX', 'VERB', 'ADP']
['NOUN', 'ADJ', 'PUNCT', 'AUX', 'DET']
['NOUN', 'ADJ', 'PUNCT', 'VERB', 'PRON']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADJ', 'PUNCT', 'VERB']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADJ', 'CCONJ', 'DET']
['NOUN', 'ADJ', 'PUNCT', 'NUM', 'PUNCT']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'AUX', 'VERB', 'PUNCT']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'ADV', 'SCONJ']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'NUM']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'PROPN']
['NOUN', 'ADJ', 'PUNCT', 'NUM', 'PUNCT']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN']
['NOUN', 'ADJ', 'CCONJ', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'PRON']
['NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADJ']
['NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADP']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'CCONJ']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'CCONJ']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'CCONJ']
['NOUN', 'ADJ', 'NOUN', 'CCONJ', 'ADJ']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADJ']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'PROPN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'PRON']
['NOUN', 'ADJ', 'ADP', 'VERB', 'ADP']
['NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'ADV', 'ADJ', 'PUNCT']
['NOUN', 'ADJ', 'PRON', 'VERB', 'ADV']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'CCONJ', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'PUNCT', 'NUM', 'PUNCT']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN']
['NOUN', 'ADJ', 'AUX', 'VERB', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'VERB', 'DET']
['NOUN', 'ADJ', 'ADP', 'SCONJ', 'PRON']
['NOUN', 'ADJ', 'AUX', 'VERB', 'DET']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'CCONJ']
['NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ']
['NOUN', 'ADJ', 'PUNCT', 'SCONJ', 'AUX']
['NOUN', 'ADJ', 'CCONJ', 'ADP', 'ADP']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADP']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADJ', 'ADP', 'DET']
['NOUN', 'ADJ', 'PUNCT', 'NUM', 'PUNCT']
['NOUN', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']
['NOUN', 'ADJ', 'ADV', 'ADP', 'DET']
['NOUN', 'ADJ', 'ADP', 'DET', 'PROPN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADP']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PRON', 'VERB', 'VERB']
['NOUN', 'ADJ', 'PUNCT', 'PRON', 'PUNCT']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'VERB', 'ADP']
['NOUN', 'ADJ', 'CCONJ', 'SCONJ', 'VERB']
['NOUN', 'ADJ', 'ADJ', 'PUNCT', 'DET']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'SCONJ']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'PRON']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'NUM']
['NOUN', 'ADJ', 'PUNCT', 'NUM', 'PUNCT']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN']
['NOUN', 'ADJ', 'CCONJ', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'PRON', 'ADP']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'VERB', 'ADP']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PRON', 'AUX', 'VERB']
['NOUN', 'ADJ', 'CCONJ', 'ADP', 'DET']
['NOUN', 'ADJ', 'ADJ', 'ADP', 'DET']
['NOUN', 'ADJ', 'CCONJ', 'ADP', 'DET']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'NUM']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'CCONJ', 'SCONJ', 'PRON']
['NOUN', 'ADJ', 'VERB', 'PUNCT', 'ADP']
['NOUN', 'ADJ', 'ADP', 'NUM', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT']
['NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADP']
['NOUN', 'ADJ', 'ADJ', 'PUNCT', 'NUM']
['NOUN', 'ADJ', 'ADP', 'DET', 'ADJ']
['NOUN', 'ADJ', 'CCONJ', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'ADJ']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'CCONJ', 'VERB', 'DET']
['NOUN', 'ADJ', 'PUNCT', 'AUX', 'VERB']
['NOUN', 'ADJ', 'ADP', 'NUM', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'NUM', 'PUNCT']
['NOUN', 'ADJ', 'CCONJ', 'PUNCT', 'ADP']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'NUM', 'PUNCT']
['NOUN', 'ADJ', 'DET', 'PRON', 'VERB']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'CCONJ']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT']
['NOUN', 'ADJ', 'PRON', 'VERB', 'ADP']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'CCONJ', 'PRON', 'VERB']
['NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'ADJ', 'CCONJ', 'ADV']
['NOUN', 'ADJ', 'CCONJ', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'ADV', 'ADP']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'VERB', 'ADP']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'NUM', 'PUNCT']
['NOUN', 'ADJ', 'PRON', 'VERB', 'DET']
['NOUN', 'ADJ', 'ADP', 'NUM', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADJ', 'ADP', 'DET']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADP']
['NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN']
['NOUN', 'ADJ', 'PRON', 'VERB', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADJ', 'ADP', 'VERB']
['NOUN', 'ADJ', 'PUNCT', 'NUM', 'PUNCT']
['NOUN', 'ADJ', 'PUNCT', 'AUX', 'VERB']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'PUNCT', 'NUM', 'PUNCT']
['NOUN', 'ADJ', 'PRON', 'VERB', 'ADP']
['NOUN', 'ADJ', 'CCONJ', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'ADJ', 'PUNCT', 'NOUN']
['NOUN', 'ADJ', 'PROPN', 'NUM', 'PUNCT']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'PUNCT', 'ADV', 'VERB']
['NOUN', 'ADJ', 'PUNCT', 'PRON', 'PRON']
['NOUN', 'ADJ', 'SCONJ', 'ADP', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ']
['NOUN', 'ADJ', 'ADP', 'PRON', 'PRON']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'ADJ', 'PUNCT', 'NUM']
['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']
['NOUN', 'ADJ', 'SCONJ', 'NOUN', 'ADP']
['NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN']
['NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT']
['NOUN', 'ADJ', 'CCONJ', 'PUNCT', 'ADP']
['NOUN', 'ADJ', 'PUNCT', 'PRON', 'VERB']
